,0
35967,DT
35968,DT
35969,DT
35970,DT
35971,DT
35972,DT
35973,DT
35974,DT
35975,DT
35976,DT
35977,DT
35978,DT
35979,DT
35980,DT
35981,DT
35982,DT
35983,DT
35984,DT
35985,DT
35986,DT
35987,DT
35988,DT
35989,DT
35990,DT
35991,DT
35992,DT
35993,DT
35994,DT
35995,DT
35996,DT
35997,DT
35998,DT
35999,DT
36000,DT
36001,DT
36002,DT
36003,DT
36004,DT
36005,DT
36006,DT
36007,DT
36008,DT
36009,DT
36010,DT
36011,DT
36012,DT
36013,DT
36014,DT
36015,DT
36016,DT
36017,DT
36018,DT
36019,DT
36020,DT
36021,DT
36022,DT
36023,DT
36024,DT
36025,DT
36026,DT
36027,DT
36028,DT
36029,DT
36030,DT
36031,DT
36032,DT
36033,DT
36034,DT
36035,DT
36036,DT
36037,DT
36038,DT
36039,DT
36040,DT
36041,DT
36042,DT
36043,DT
36044,DT
36045,DT
36046,DT
36047,DT
36048,DT
36049,DT
36050,DT
36051,DT
36052,DT
36053,DT
36054,DT
36055,DT
36056,DT
36057,DT
36058,DT
36059,DT
36060,DT
36061,DT
36062,DT
36063,DT
36064,DT
36065,DT
36066,DT
36067,DT
36068,DT
36069,DT
36070,DT
36071,DT
36072,DT
36073,DT
36074,DT
36075,DT
36076,DT
36077,DT
36078,DT
36079,DT
36080,US
36081,US
36082,US
36083,US
36084,US
36085,US
36086,US
36087,US
36088,US
36089,US
36090,US
36091,US
36092,US
36093,US
36094,US
36095,US
36096,US
36097,US
36098,US
36099,US
36100,US
36101,US
36102,US
36103,US
36104,US
36105,US
36106,US
36107,US
36108,US
36109,US
36110,US
36111,US
36112,US
36113,US
36114,US
36115,US
36116,US
36117,US
36118,US
36119,US
36120,US
36121,US
36122,US
36123,US
36124,US
36125,US
36126,US
36127,US
36128,US
36129,US
36130,US
36131,US
36132,US
36133,US
36134,US
36135,US
36136,US
36137,US
36138,US
36139,US
36140,US
36141,US
36142,US
36143,US
36144,US
36145,US
36146,US
36147,US
36148,US
36149,US
36150,US
36151,US
36152,US
36153,US
36154,US
36155,US
36156,US
36157,US
36158,US
36159,US
36160,US
36161,US
36162,US
36163,US
36164,US
36165,US
36166,US
36167,US
36168,US
36169,US
36170,US
36171,US
36172,US
36173,US
36174,US
36175,US
36176,US
36177,US
36178,US
36179,US
36180,US
36181,US
36182,US
36183,US
36184,US
36185,US
36186,US
36187,US
36188,US
36189,US
36190,US
36191,US
36192,US
36193,US
36194,US
36195,US
36196,US
36197,US
36198,US
36199,US
36200,US
36201,US
36202,US
36203,US
36204,US
36205,US
36206,US
36207,US
36208,US
36209,US
36210,US
36211,US
36212,US
36213,US
36214,US
36215,US
36216,US
36217,US
36218,US
36219,US
36220,US
36221,US
36222,US
36223,US
36224,US
36225,US
36226,US
36227,US
36228,US
36229,US
36230,US
36231,US
36232,US
36233,US
36234,US
36235,US
36236,US
36237,US
36238,US
36239,US
36240,US
36241,US
36242,US
36243,US
36244,US
36245,US
36246,US
36247,US
36248,US
36249,US
36250,US
36251,US
36252,US
36253,US
36254,US
36255,US
36256,US
36257,US
36258,US
36259,US
36260,US
36261,US
36262,US
36263,US
36264,US
36265,US
36266,US
36267,US
36268,US
36269,US
36270,US
36271,US
36272,US
36273,US
36274,US
36275,US
36276,US
36277,US
36278,US
36279,US
36280,US
36281,US
36282,US
36283,US
36284,US
36285,US
36286,US
36287,US
36288,US
36289,US
36290,US
36291,US
36292,US
36293,US
36294,US
36295,US
36296,US
36297,US
36298,US
36299,US
36300,US
36301,US
36302,US
36303,US
36304,US
36305,US
36306,US
36307,US
36308,US
36309,US
36310,US
36311,US
36312,US
36313,US
36314,US
36315,US
36316,US
36317,US
36318,US
36319,US
36320,US
36321,US
36322,US
36323,US
36324,US
36325,US
36326,US
36327,US
36328,US
36329,US
36330,US
36331,US
36332,US
36333,US
36334,US
36335,US
36336,US
36337,US
36338,US
36339,US
36340,US
36341,US
36342,US
36343,US
36344,US
36345,US
36346,US
36347,US
36348,US
36349,US
36350,US
36351,US
36352,US
36353,US
36354,US
36355,US
36356,US
36357,US
36358,US
36359,US
36360,US
36361,US
36362,US
36363,US
36364,US
36365,US
36366,US
36367,US
36368,US
36369,US
36370,US
36371,US
36372,US
36373,US
36374,US
36375,US
36376,US
36377,US
36378,US
36379,US
36380,US
36381,US
36382,US
36383,US
36384,US
36385,US
36386,US
36387,US
36388,US
36389,US
36390,US
36391,US
36392,US
36393,US
36394,US
36395,US
36396,US
36397,US
36398,US
36399,US
36400,US
36401,US
36402,US
36403,US
36404,US
36405,US
36406,US
36407,US
36408,US
36409,US
36410,US
36411,US
36412,US
36413,US
36414,US
36415,US
36416,US
36417,US
36418,US
36419,US
36420,US
36421,US
36422,US
36423,US
36424,US
36425,US
36426,US
36427,US
36428,US
36429,US
36430,US
36431,US
36432,US
36433,US
36434,US
36435,US
36436,US
36437,US
36438,US
36439,US
36440,US
36441,US
36442,US
36443,US
36444,US
36445,US
36446,US
36447,US
36448,US
36449,US
36450,US
36451,US
36452,US
36453,US
36454,US
36455,US
36456,US
36457,US
36458,US
36459,US
36460,US
36461,US
36462,US
36463,US
36464,US
36465,US
36466,US
36467,US
36468,US
36469,US
36470,US
36471,US
36472,US
36473,US
36474,US
36475,US
36476,US
36477,US
36478,US
36479,US
36480,US
36481,US
36482,US
36483,US
36484,US
36485,US
36486,US
36487,US
36488,US
36489,US
36490,US
36491,US
36492,US
36493,US
36494,US
36495,US
36496,US
36497,US
36498,US
36499,US
36500,US
36501,US
36502,US
36503,US
36504,US
36505,US
36506,US
36507,US
36508,US
36509,US
36510,US
36511,US
36512,US
36513,US
36514,US
36515,US
36516,US
36517,US
36518,US
36519,US
36520,US
36521,US
36522,US
36523,US
36524,US
36525,US
36526,US
36527,US
36528,US
36529,US
36530,US
36531,US
36532,US
36533,US
36534,US
36535,US
36536,US
36537,US
36538,US
36539,US
36540,US
36541,US
36542,US
36543,US
36544,US
36545,US
36546,US
36547,US
36548,US
36549,US
36550,US
36551,US
36552,US
36553,US
36554,US
36555,US
36556,US
36557,US
36558,US
36559,US
36560,US
36561,US
36562,US
36563,US
36564,US
36565,US
36566,US
36567,US
36568,US
36569,US
36570,US
36571,US
36572,US
36573,US
36574,US
36575,US
36576,US
36577,US
36578,US
36579,US
36580,US
36581,US
36582,US
36583,US
36584,US
36585,US
36586,US
36587,US
36588,US
36589,US
36590,US
36591,US
36592,US
36593,US
36594,US
36595,US
36596,US
36597,US
36598,US
36599,US
36600,US
36601,US
36602,US
36603,US
36604,US
36605,US
36606,US
36607,US
36608,US
36609,US
36610,US
36611,US
36612,US
36613,US
36614,US
36615,US
36616,US
36617,US
36618,US
36619,US
36620,US
36621,US
36622,US
36623,US
36624,US
36625,US
36626,US
36627,US
36628,US
36629,US
36630,US
36631,US
36632,US
36633,US
36634,US
36635,US
36636,US
36637,US
36638,US
36639,US
36640,US
36641,US
36642,US
36643,US
36644,US
36645,US
36646,US
36647,US
36648,US
36649,US
36650,US
36651,US
36652,US
36653,US
36654,US
36655,US
36656,US
36657,US
36658,US
36659,US
36660,US
36661,US
36662,US
36663,US
36664,US
36665,US
36666,US
36667,US
36668,US
36669,US
36670,US
36671,US
36672,US
36673,US
36674,US
36675,US
36676,US
36677,US
36678,US
36679,US
36680,US
36681,US
36682,US
36683,US
36684,US
36685,US
36686,US
36687,US
36688,US
36689,US
36690,US
36691,US
36692,US
36693,US
36694,US
36695,US
36696,US
36697,US
36698,US
36699,US
36700,US
36701,US
36702,US
36703,US
36704,US
36705,US
36706,US
36707,US
36708,US
36709,US
36710,US
36711,US
36712,US
36713,US
36714,US
36715,US
36716,US
36717,US
36718,US
36719,US
36720,US
36721,US
36722,US
36723,US
36724,US
36725,US
36726,US
36727,US
36728,US
36729,US
36730,US
36731,US
36732,US
36733,US
36734,US
36735,US
36736,US
36737,US
36738,US
36739,US
36740,US
36741,US
36742,US
36743,US
36744,US
36745,US
36746,US
36747,US
36748,US
36749,US
36750,US
36751,US
36752,US
36753,US
36754,US
36755,US
36756,US
36757,US
36758,US
36759,US
36760,US
36761,US
36762,US
36763,US
36764,US
36765,US
36766,US
36767,US
36768,US
36769,US
36770,US
36771,US
36772,US
36773,US
36774,US
36775,US
36776,US
36777,US
36778,US
36779,US
36780,US
36781,US
36782,US
36783,US
36784,US
36785,US
36786,US
36787,US
36788,US
36789,US
36790,US
36791,US
36792,US
36793,US
36794,US
36795,US
36796,US
36797,US
36798,US
36799,US
36800,US
36801,US
36802,US
36803,US
36804,US
36805,US
36806,US
36807,US
36808,US
36809,US
36810,US
36811,US
36812,US
36813,US
36814,US
36815,US
36816,US
36817,US
36818,US
36819,US
36820,US
36821,US
36822,US
36823,US
36824,US
36825,US
36826,US
36827,US
36828,US
36829,US
36830,US
36831,US
36832,US
36833,US
36834,US
36835,US
36836,US
36837,US
36838,US
36839,US
36840,US
36841,US
36842,US
36843,US
36844,US
36845,US
36846,US
36847,US
36848,US
36849,US
36850,US
36851,US
36852,US
36853,US
36854,US
36855,US
36856,US
36857,US
36858,US
36859,US
36860,US
36861,US
36862,US
36863,US
36864,US
36865,US
36866,US
36867,US
36868,US
36869,US
36870,US
36871,US
36872,US
36873,US
36874,US
36875,US
36876,US
36877,US
36878,US
36879,US
36880,US
36881,US
36882,US
36883,US
36884,US
36885,US
36886,US
36887,US
36888,US
36889,US
36890,US
36891,US
36892,US
36893,US
36894,US
36895,US
36896,US
36897,US
36898,US
36899,US
36900,US
36901,US
36902,US
36903,US
36904,US
36905,US
36906,US
36907,US
36908,US
36909,US
36910,US
36911,US
36912,US
36913,US
36914,US
36915,US
36916,US
36917,US
36918,US
36919,US
36920,US
36921,US
36922,US
36923,US
36924,US
36925,US
36926,US
36927,US
36928,US
36929,US
36930,US
36931,US
36932,US
36933,US
36934,US
36935,US
36936,US
36937,US
36938,US
36939,US
36940,US
36941,US
36942,US
36943,US
36944,US
36945,US
36946,US
36947,US
36948,US
36949,US
36950,US
36951,US
36952,US
36953,US
36954,US
36955,US
36956,US
36957,US
36958,US
36959,US
36960,US
36961,US
36962,US
36963,US
36964,US
36965,US
36966,US
36967,US
36968,US
36969,US
36970,US
36971,US
36972,US
36973,US
36974,US
36975,US
36976,US
36977,US
36978,US
36979,US
36980,US
36981,US
36982,US
36983,US
36984,US
36985,US
36986,US
36987,US
36988,US
36989,US
36990,US
36991,US
36992,US
36993,US
36994,US
36995,US
36996,US
36997,US
36998,US
36999,US
37000,US
37001,US
37002,US
37003,US
37004,US
37005,US
37006,US
37007,US
37008,US
37009,US
37010,US
37011,US
37012,US
37013,US
37014,US
37015,US
37016,US
37017,US
37018,US
37019,US
37020,US
37021,US
37022,US
37023,US
37024,US
37025,US
37026,US
37027,US
37028,US
37029,US
37030,US
37031,US
37032,US
37033,US
37034,US
37035,US
37036,US
37037,US
37038,US
37039,US
37040,US
37041,US
37042,US
37043,US
37044,US
37045,US
37046,US
37047,US
37048,US
37049,US
37050,US
37051,US
37052,US
37053,US
37054,US
37055,US
37056,US
37057,US
37058,US
37059,US
37060,US
37061,US
37062,US
37063,US
37064,US
37065,US
37066,US
37067,US
37068,US
37069,US
37070,US
37071,US
37072,US
37073,US
37074,US
37075,US
37076,US
37077,US
37078,US
37079,US
37080,US
37081,US
37082,US
37083,US
37084,US
37085,US
37086,US
37087,US
37088,US
37089,US
37090,US
37091,US
37092,US
37093,US
37094,US
37095,US
37096,US
37097,US
37098,US
37099,US
37100,US
37101,US
37102,US
37103,US
37104,US
37105,US
37106,US
37107,US
37108,US
37109,US
37110,US
37111,US
37112,US
37113,US
37114,US
37115,US
37116,US
37117,US
37118,US
37119,US
37120,US
37121,US
37122,US
37123,US
37124,US
37125,US
37126,US
37127,US
37128,US
37129,US
37130,US
37131,US
37132,US
37133,US
37134,US
37135,US
37136,US
37137,US
37138,US
37139,US
37140,US
37141,US
37142,US
37143,US
37144,US
37145,US
37146,US
37147,US
37148,US
37149,US
37150,US
37151,US
37152,US
37153,US
37154,US
37155,US
37156,US
37157,US
37158,US
37159,US
37160,US
37161,US
37162,US
37163,US
37164,US
37165,US
37166,US
37167,US
37168,US
37169,US
37170,US
37171,US
37172,US
37173,US
37174,US
37175,US
37176,US
37177,US
37178,US
37179,US
37180,US
37181,US
37182,US
37183,US
37184,US
37185,US
37186,US
37187,US
37188,US
37189,US
37190,US
37191,US
37192,US
37193,US
37194,US
37195,US
37196,US
37197,US
37198,US
37199,US
37200,US
37201,US
37202,US
37203,US
37204,US
37205,US
37206,US
37207,US
37208,US
37209,US
37210,US
37211,US
37212,US
37213,US
37214,US
37215,US
37216,US
37217,US
37218,US
37219,US
37220,US
37221,US
37222,US
37223,US
37224,US
37225,US
37226,US
37227,US
37228,US
37229,US
37230,US
37231,US
37232,US
37233,US
37234,US
37235,US
37236,US
37237,US
37238,US
37239,US
37240,US
37241,US
37242,US
37243,US
37244,US
37245,US
37246,US
37247,US
37248,US
37249,US
37250,US
37251,US
37252,US
37253,US
37254,US
37255,US
37256,US
37257,US
37258,US
37259,US
37260,US
37261,US
37262,US
37263,US
37264,US
37265,US
37266,US
37267,US
37268,US
37269,US
37270,US
37271,US
37272,US
37273,US
37274,US
37275,US
37276,US
37277,US
37278,US
37279,US
37280,US
37281,US
37282,US
37283,US
37284,US
37285,US
37286,US
37287,US
37288,US
37289,US
37290,US
37291,US
37292,US
37293,US
37294,US
37295,US
37296,US
37297,US
37298,US
37299,US
37300,US
37301,US
37302,US
37303,US
37304,US
37305,US
37306,US
37307,US
37308,US
37309,US
37310,US
37311,US
37312,US
37313,US
37314,US
37315,US
37316,US
37317,US
37318,US
37319,US
37320,US
37321,US
37322,US
37323,US
37324,US
37325,US
37326,US
37327,US
37328,US
37329,US
37330,US
37331,US
37332,US
37333,US
37334,US
37335,US
37336,US
37337,US
37338,US
37339,US
37340,US
37341,US
37342,US
37343,US
37344,US
37345,US
37346,US
37347,US
37348,US
37349,US
37350,US
37351,US
37352,US
37353,US
37354,US
37355,US
37356,US
37357,US
37358,US
37359,US
37360,US
37361,US
37362,US
37363,US
37364,US
37365,US
37366,US
37367,US
37368,US
37369,US
37370,US
37371,US
37372,US
37373,US
37374,US
37375,US
37376,US
37377,US
37378,US
37379,US
37380,US
37381,US
37382,US
37383,US
37384,US
37385,US
37386,US
37387,US
37388,US
37389,US
37390,US
37391,US
37392,US
37393,US
37394,US
37395,US
37396,US
37397,US
37398,US
37399,US
37400,US
37401,US
37402,US
37403,US
37404,US
37405,US
37406,US
37407,US
37408,US
37409,US
37410,US
37411,US
37412,US
37413,US
37414,US
37415,US
37416,US
37417,US
37418,US
37419,US
37420,US
37421,US
37422,US
37423,US
37424,US
37425,US
37426,US
37427,US
37428,US
37429,US
37430,US
37431,US
37432,US
37433,US
37434,US
37435,US
37436,US
37437,US
37438,US
37439,US
37440,US
37441,US
37442,US
37443,US
37444,US
37445,US
37446,US
37447,US
37448,US
37449,US
37450,US
37451,US
37452,US
37453,US
37454,US
37455,US
37456,US
37457,US
37458,US
37459,US
37460,US
37461,US
37462,US
37463,US
37464,US
37465,US
37466,US
37467,US
37468,US
37469,US
37470,US
37471,US
37472,US
37473,US
37474,US
37475,US
37476,US
37477,US
37478,US
37479,US
37480,US
37481,US
37482,US
37483,US
37484,US
37485,US
37486,US
37487,US
37488,US
37489,US
37490,US
37491,US
37492,US
37493,US
37494,US
37495,US
37496,US
37497,US
37498,US
37499,US
37500,US
37501,US
37502,US
37503,US
37504,US
37505,US
37506,US
37507,US
37508,US
37509,US
37510,US
37511,US
37512,US
37513,US
37514,US
37515,US
37516,US
37517,US
37518,US
37519,US
37520,US
37521,US
37522,US
37523,US
37524,US
37525,US
37526,US
37527,US
37528,US
37529,US
37530,US
37531,US
37532,US
37533,US
37534,US
37535,US
37536,US
37537,US
37538,US
37539,US
37540,US
37541,US
37542,US
37543,US
37544,US
37545,US
37546,US
37547,US
37548,US
37549,US
37550,US
37551,US
37552,US
37553,US
37554,US
37555,US
37556,US
37557,US
37558,US
37559,US
37560,US
37561,US
37562,US
37563,US
37564,US
37565,US
37566,US
37567,US
37568,US
37569,US
37570,US
37571,US
37572,US
37573,US
37574,US
37575,US
37576,US
37577,US
37578,US
37579,US
37580,US
37581,US
37582,US
37583,US
37584,US
37585,US
37586,US
37587,US
37588,US
37589,US
37590,US
37591,US
37592,US
37593,US
37594,US
37595,US
37596,US
37597,US
37598,US
37599,US
37600,US
37601,US
37602,US
37603,US
37604,US
37605,US
37606,US
37607,US
37608,US
37609,US
37610,US
37611,US
37612,US
37613,US
37614,US
37615,US
37616,US
37617,US
37618,US
37619,US
37620,US
37621,US
37622,US
37623,US
37624,US
37625,US
37626,US
37627,US
37628,US
37629,US
37630,US
37631,US
37632,US
37633,US
37634,US
37635,US
37636,US
37637,US
37638,US
37639,US
37640,US
37641,US
37642,US
37643,US
37644,US
37645,US
37646,US
37647,US
37648,US
37649,US
37650,US
37651,US
37652,US
37653,US
37654,US
37655,US
37656,US
37657,US
37658,US
37659,US
37660,US
37661,US
37662,US
37663,US
37664,US
37665,US
37666,US
37667,US
37668,US
37669,US
37670,US
37671,US
37672,US
37673,US
37674,US
37675,US
37676,US
37677,US
37678,US
37679,US
37680,US
37681,US
37682,US
37683,US
37684,US
37685,US
37686,US
37687,US
37688,US
37689,US
37690,US
37691,US
37692,US
37693,US
37694,US
37695,US
37696,US
37697,US
37698,US
37699,US
37700,US
37701,US
37702,US
37703,US
37704,US
37705,US
37706,US
37707,US
37708,US
37709,US
37710,US
37711,US
37712,US
37713,US
37714,US
37715,US
37716,US
37717,US
37718,US
37719,US
37720,DS
37721,DS
37722,DS
37723,DS
37724,DS
37725,DS
37726,DS
37727,DS
37728,DS
37729,DS
37730,DS
37731,DS
37732,DS
37733,DS
37734,DS
37735,DS
37736,DS
37737,DS
37738,DS
37739,DS
37740,DS
37741,DS
37742,DS
37743,DS
37744,DS
37745,DS
37746,DS
37747,DS
37748,DS
37749,DS
37750,DS
37751,DS
37752,DS
37753,DS
37754,DS
37755,DS
37756,DS
37757,DS
37758,DS
37759,DS
37760,DS
37761,DS
37762,DS
37763,DS
37764,DS
37765,DS
37766,DS
37767,DS
37768,DS
37769,DS
37770,DS
37771,DS
37772,DS
37773,DS
37774,DS
37775,DS
37776,DS
37777,DS
37778,DS
37779,DS
37780,DS
37781,DS
37782,DS
37783,DS
37784,DS
37785,DS
37786,DS
37787,DS
37788,DS
37789,DS
37790,DS
37791,DS
37792,DS
37793,DS
37794,DS
37795,DS
37796,DS
37797,DS
37798,DS
37799,DS
37800,DS
37801,DS
37802,DS
37803,DS
37804,DS
37805,DS
37806,DS
37807,DS
37808,DS
37809,DS
37810,DS
37811,DS
37812,DS
37813,DS
37814,DS
37815,DS
37816,DS
37817,DS
37818,DS
37819,DS
37820,DS
37821,DS
37822,DS
37823,DS
37824,DS
37825,DS
37826,DS
37827,DS
37828,DS
37829,DS
37830,DS
37831,DS
37832,DS
37833,DS
37834,DS
37835,DS
37836,DS
37837,DS
37838,DS
37839,DS
37840,DS
37841,DS
37842,DS
37843,DS
37844,DS
37845,DS
37846,DS
37847,DS
37848,DS
37849,DS
37850,DS
37851,DS
37852,DS
37853,DS
37854,DS
37855,DS
37856,DS
37857,DS
37858,DS
37859,DS
37860,DS
37861,DS
37862,DS
37863,DS
37864,DS
37865,DS
37866,DS
37867,DS
37868,DS
37869,DS
37870,DS
37871,DS
37872,DS
37873,DS
37874,DS
37875,DS
37876,DS
37877,DS
37878,DS
37879,DS
37880,DS
37881,DS
37882,DS
37883,DS
37884,DS
37885,DS
37886,DS
37887,DS
37888,DS
37889,DS
37890,DS
37891,DS
37892,DS
37893,DS
37894,DS
37895,DS
37896,DS
37897,DS
37898,DS
37899,DS
37900,DS
37901,DS
37902,DS
37903,DS
37904,DS
37905,DS
37906,DS
37907,DS
37908,DS
37909,DS
37910,DS
37911,DS
37912,DS
37913,DS
37914,DS
37915,DS
37916,DS
37917,DS
37918,DS
37919,DS
37920,DS
37921,DS
37922,DS
37923,DS
37924,DS
37925,DS
37926,DS
37927,DS
37928,DS
37929,DS
37930,DS
37931,DS
37932,DS
37933,DS
37934,DS
37935,DS
37936,DS
37937,DS
37938,DS
37939,DS
37940,DS
37941,DS
37942,DS
37943,DS
37944,DS
37945,DS
37946,DS
37947,DS
37948,DS
37949,DS
37950,DS
37951,DS
37952,DS
37953,DS
37954,DS
37955,DS
37956,DS
37957,DS
37958,DS
37959,DS
37960,DS
37961,DS
37962,DS
37963,DS
37964,DS
37965,DS
37966,DS
37967,DS
37968,DS
37969,DS
37970,DS
37971,DS
37972,DS
37973,DS
37974,DS
37975,DS
37976,DS
37977,DS
37978,DS
37979,DS
37980,DS
37981,DS
37982,DS
37983,DS
37984,DS
37985,DS
37986,DS
37987,DS
37988,DS
37989,DS
37990,DS
37991,DS
37992,DS
37993,DS
37994,DS
37995,DS
37996,DS
37997,DS
37998,DS
37999,DS
38000,DS
38001,DS
38002,DS
38003,DS
38004,DS
38005,DS
38006,DS
38007,DS
38008,DS
38009,DS
38010,DS
38011,DS
38012,DS
38013,DS
38014,DS
38015,DS
38016,DS
38017,DS
38018,DS
38019,DS
38020,DS
38021,DS
38022,DS
38023,DS
38024,DS
38025,DS
38026,DS
38027,DS
38028,DS
38029,DS
38030,DS
38031,DS
38032,DS
38033,DS
38034,DS
38035,DS
38036,DS
38037,DS
38038,DS
38039,DS
38040,DS
38041,DS
38042,DS
38043,DS
38044,DS
38045,DS
38046,DS
38047,DS
38048,DS
38049,DS
38050,DS
38051,DS
38052,DS
38053,DS
38054,DS
38055,DS
38056,DS
38057,DS
38058,DS
38059,DS
38060,DS
38061,DS
38062,DS
38063,DS
38064,DS
38065,DS
38066,DS
38067,DS
38068,DS
38069,DS
38070,DS
38071,DS
38072,DS
38073,DS
38074,DS
38075,DS
38076,DS
38077,DS
38078,DS
38079,DS
38080,DS
38081,DS
38082,DS
38083,DS
38084,DS
38085,DS
38086,DS
38087,DS
38088,DS
38089,DS
38090,DS
38091,DS
38092,DS
38093,DS
38094,DS
38095,DS
38096,DS
38097,DS
38098,DS
38099,DS
38100,DS
38101,DS
38102,DS
38103,DS
38104,DS
38105,DS
38106,DS
38107,DS
38108,DS
38109,DS
38110,DS
38111,DS
38112,DS
38113,DS
38114,DS
38115,DS
38116,DS
38117,DS
38118,DS
38119,DS
38120,DS
38121,DS
38122,DS
38123,DS
38124,DS
38125,DS
38126,DS
38127,DS
38128,DS
38129,DS
38130,DS
38131,DS
38132,DS
38133,DS
38134,DS
38135,DS
38136,DS
38137,DS
38138,DS
38139,DS
38140,DS
38141,DS
38142,DS
38143,DS
38144,DS
38145,DS
38146,DS
38147,DS
38148,DS
38149,DS
38150,DS
38151,DS
38152,DS
38153,DS
38154,DS
38155,DS
38156,DS
38157,DS
38158,DS
38159,DS
38160,DS
38161,DS
38162,DS
38163,DS
38164,DS
38165,DS
38166,DS
38167,DS
38168,DS
38169,DS
38170,DS
38171,DS
38172,DS
38173,DS
38174,DS
38175,DS
38176,DS
38177,DS
38178,DS
38179,DS
38180,DS
38181,DS
38182,DS
38183,DS
38184,DS
38185,DS
38186,DS
38187,DS
38188,DS
38189,DS
38190,DS
38191,DS
38192,DS
38193,DS
38194,DS
38195,DS
38196,DS
38197,DS
38198,DS
38199,DS
38200,DS
38201,DS
38202,DS
38203,DS
38204,DS
38205,DS
38206,DS
38207,DS
38208,DS
38209,DS
38210,DS
38211,DS
38212,DS
38213,DS
38214,DS
38215,DS
38216,DS
38217,DS
38218,DS
38219,DS
38220,DS
38221,DS
38222,DS
38223,DS
38224,DS
38225,DS
38226,DS
38227,DS
38228,DS
38229,DS
38230,DS
38231,DS
38232,DS
38233,DS
38234,DS
38235,DS
38236,DS
38237,DS
38238,DS
38239,DS
38240,DS
38241,DS
38242,DS
38243,DS
38244,DS
38245,DS
38246,DS
38247,DS
38248,DS
38249,DS
38250,DS
38251,DS
38252,DS
38253,DS
38254,DS
38255,DS
38256,DS
38257,DS
38258,DS
38259,DS
38260,DS
38261,DS
38262,DS
38263,DS
38264,DS
38265,DS
38266,DS
38267,DS
38268,DS
38269,DS
38270,DS
38271,DS
38272,DS
38273,DS
38274,DS
38275,DS
38276,DS
38277,DS
38278,DS
38279,DS
38280,DS
38281,DS
38282,DS
38283,DS
38284,DS
38285,DS
38286,DS
38287,DS
38288,DS
38289,DS
38290,DS
38291,DS
38292,DS
38293,DS
38294,DS
38295,DS
38296,DS
38297,DS
38298,DS
38299,DS
38300,DS
38301,DS
38302,DS
38303,DS
38304,DS
38305,DS
38306,DS
38307,DS
38308,DS
38309,DS
38310,DS
38311,DS
38312,DS
38313,DS
38314,DS
38315,DS
38316,DS
38317,DS
38318,DS
38319,DS
38320,DS
38321,DS
38322,DS
38323,DS
38324,DS
38325,DS
38326,DS
38327,DS
38328,DS
38329,DS
38330,DS
38331,DS
38332,DS
38333,DS
38334,DS
38335,DS
38336,DS
38337,DS
38338,DS
38339,DS
38340,DS
38341,DS
38342,DS
38343,DS
38344,DS
38345,DS
38346,DS
38347,DS
38348,DS
38349,DS
38350,DS
38351,DS
38352,DS
38353,DS
38354,DS
38355,DS
38356,DS
38357,DS
38358,DS
38359,DS
38360,DS
38361,DS
38362,DS
38363,DS
38364,DS
38365,DS
38366,DS
38367,DS
38368,DS
38369,DS
38370,DS
38371,DS
38372,DS
38373,DS
38374,DS
38375,DS
38376,DS
38377,DS
38378,DS
38379,DS
38380,DS
38381,DS
38382,DS
38383,DS
38384,DS
38385,DS
38386,DS
38387,DS
38388,DS
38389,DS
38390,DS
38391,DS
38392,DS
38393,DS
38394,DS
38395,DS
38396,DS
38397,DS
38398,DS
38399,DS
38400,DS
38401,DS
38402,DS
38403,DS
38404,DS
38405,DS
38406,DS
38407,DS
38408,DS
38409,DS
38410,DS
38411,DS
38412,DS
38413,DS
38414,DS
38415,DS
38416,DS
38417,DS
38418,DS
38419,DS
38420,DS
38421,DS
38422,DS
38423,DS
38424,DS
38425,DS
38426,DS
38427,DS
38428,DS
38429,DS
38430,DS
38431,DS
38432,DS
38433,DS
38434,DS
38435,DS
38436,DS
38437,DS
38438,DS
38439,DS
38440,DS
38441,DS
38442,DS
38443,DS
38444,DS
38445,DS
38446,DS
38447,DS
38448,DS
38449,DS
38450,DS
38451,DS
38452,DS
38453,DS
38454,DS
38455,DS
38456,DS
38457,DS
38458,DS
38459,DS
38460,DS
38461,DS
38462,DS
38463,DS
38464,DS
38465,DS
38466,DS
38467,DS
38468,DS
38469,DS
38470,DS
38471,DS
38472,DS
38473,DS
38474,DS
38475,DS
38476,DS
38477,DS
38478,DS
38479,DS
38480,DS
38481,DS
38482,DS
38483,DS
38484,DS
38485,DS
38486,DS
38487,DS
38488,DS
38489,DS
38490,DS
38491,DS
38492,DS
38493,DS
38494,DS
38495,DS
38496,DS
38497,DS
38498,DS
38499,DS
38500,DS
38501,DS
38502,DS
38503,DS
38504,DS
38505,DS
38506,DS
38507,DS
38508,DS
38509,DS
38510,DS
38511,DS
38512,DS
38513,DS
38514,DS
38515,DS
38516,DS
38517,DS
38518,DS
38519,DS
38520,DS
38521,DS
38522,DS
38523,DS
38524,DS
38525,DS
38526,DS
38527,DS
38528,DS
38529,DS
38530,DS
38531,DS
38532,DS
38533,DS
38534,DS
38535,DS
38536,DS
38537,DS
38538,DS
38539,DS
38540,DS
38541,DS
38542,DS
38543,DS
38544,DS
38545,DS
38546,DS
38547,DS
38548,DS
38549,DS
38550,DS
38551,DS
38552,DS
38553,DS
38554,DS
38555,DS
38556,DS
38557,DS
38558,DS
38559,DS
38560,DS
38561,DS
38562,DS
38563,DS
38564,DS
38565,DS
38566,DS
38567,DS
38568,DS
38569,DS
38570,DS
38571,DS
38572,DS
